Index,Product_M2M,PartNum_Comp,PartNumber_BOM_BOM,Match,Component,Component_Description,End of Prod,Status,Life__Years,EOSL,flag_raise_in_gp,Remark,MCCB or MCSW,Input CB,AMP Trip,kAIC @ Voltage,"Rated, Trip",kVA,MFR,drop,date_greater_than,change_component_to,change_status_to,change_life_years_to,change_eosl_to
3,,MOD67327-WH04:BCMS,MOD67327-WH04,exact,BCMS,"KIT,DEADFRONT SUB K FRAME,BOLT ON",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67337:BCMS,MOD67337,exact,BCMS,BUSBAR TOP ENTRY ASSY,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67390-01:BCMS,MOD67390-01,exact,BCMS,"SUPPORT,MOUNTING GLASTIC ASSY",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67390-02:BCMS,MOD67390-02,exact,BCMS,"SUPPORT,MOUNTING GLASTIC ASSY",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67402:BCMS,MOD67402,exact,BCMS,"KIT, NEUTRAL BUS 3000A",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67406:BCMS,MOD67406,exact,BCMS,"KIT, MAIN BUS 3000A, L-BOLT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67407:BCMS,MOD67407,exact,BCMS,"BUSBAR, OUT MAIN, L-BOLT,B,3000A",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67408:BCMS,MOD67408,exact,BCMS,"BUSBAR,OUT MAIN L-BOLT,C,3000A",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67409:BCMS,MOD67409,exact,BCMS,"BUSBAR, OUT MAIN, L-BOLT,A, 3000A",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67468-BK00:BCMS,MOD67468-BK00,exact,BCMS,"PP2, 2-225A 42P NQ SQD PB & BEZEL",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67468-WH00:BCMS,MOD67468-WH00,exact,BCMS,"PP2, 2-225A 42P NQ SQD PB & BEZEL",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67470:BCMS,MOD67470,exact,BCMS,INPUT CB ASSY,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67474-WH04:BCMS,MOD67474-WH04,exact,BCMS,"KIT,DEADFRONT EATON L FRAME INPUT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67481:BCMS,MOD67481,exact,BCMS,EPO Switch Assembly,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67493:BCMS,MOD67493,exact,BCMS,"BRANCH CB ASSY, L-BOLT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67514-BK01:BCMS,MOD67514-BK01,exact,BCMS,"KIT,DEADFRONTDUAL INPUT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67536:BCMS,MOD67536,exact,BCMS,INPUT CB ASSY,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67550-BK01:BCMS,MOD67550-BK01,exact,BCMS,"KIT,DEADFRONTETN L-FRAME INPUT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67550-WH04:BCMS,MOD67550-WH04,exact,BCMS,"KIT,DEADFRONTETN L-FRAME INPUT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67551:BCMS,MOD67551,exact,BCMS,"CHS,TOB,12""X8.5"",(3) MED IEC",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67554:BCMS,MOD67554,exact,BCMS,"KIT,SUBFEED MOUNTING L-BOLT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67555:BCMS,MOD67555,exact,BCMS,"KIT,BUS 2000A L-BOLT NO MAIN CB",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67617:BCMS,MOD67617,exact,BCMS,4 SOURCE ELECTRICAL,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67660:BCMS,MOD67660,exact,BCMS,"SCR KIT,3xMOD66406,15xBUS66571,480V",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67666:BCMS,MOD67666,exact,BCMS,"MOD,LOGIC BOX,GE-EPM9900P,PP2",,S,10,,TRUE,,,,,,,,,,,,,,
3,,MOD17684:BCMS,MOD17684,contains,BCMS,"WMRPP-BLANK FRAME ,7""CTS,UPGRADE",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67670:BCMS,MOD67670,exact,BCMS,"MOD,TVSS,MERSEN,2-100KA,PP2",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67692-BK01:BCMS,MOD67692-BK01,exact,BCMS,"FLRSTD, 85.5""Wx57""Dx32""H",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67713:BCMS,MOD67713,exact,BCMS,GRID CONNECT MODBUS W/O PWS,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67715:BCMS,MOD67715,exact,BCMS,"NEW SCR MOD, LKO-II (LEGACY), 480V",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67716:BCMS,MOD67716,exact,BCMS,"FAN KIT,208/480,NEW SNUBBER,LKO-II,",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67717:BCMS,MOD67717,exact,BCMS,"LOWER FAN MOD,NEW SNUBBER,STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67718:BCMS,MOD67718,exact,BCMS,"UPPER FAN MOD,NEW SNUBBER, STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67746:BCMS,MOD67746,exact,BCMS,"MOD,BSWY,800A,CSTM 28"" X 22"" EF",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67747:BCMS,MOD67747,exact,BCMS,CMP MTN PNL ETN RPP,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67756:BCMS,MOD67756,exact,BCMS,"ASY, DF, TOP ENTRY, 600A, E-STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67756-(2)IR:BCMS,MOD67756-(2)IR,exact,BCMS,"ASY, DF, TOP ENTRY, 600A, E-STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67756-5S:BCMS,MOD67756-5S,exact,BCMS,"ASY, DF, TOP ENTRY, 600A, E-STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67762:BCMS,MOD67762,exact,BCMS,"ASY,BUS,IP/OP,TOP E/E, 600A,E-STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67768:BCMS,MOD67768,exact,BCMS,"ASSY, RELAY AND TB",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67774:BCMS,MOD67774,exact,BCMS,HV BCMS VOLTAGE HARNESS,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67784:BCMS,MOD67784,exact,BCMS,LOAD PLATE ASSY,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67787:BCMS,MOD67787,exact,BCMS,"KIT, CBL BRACE, TT, 600A, E-STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67788:BCMS,MOD67788,exact,BCMS,"ASY,CT,TT,600A,E-STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67792:BCMS,MOD67792,exact,BCMS,"MOD,BUSWAY,EF,MCCB HLDR,XT3",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67803:BCMS,MOD67803,exact,BCMS,K&L FRAME LUG/ PHASE KIT,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67807:BCMS,MOD67807,exact,BCMS,MCRPP-WSI,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67808:BCMS,MOD67808,exact,BCMS,RPP-WSI,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67809:BCMS,MOD67809,exact,BCMS,CYRUS-WSI,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67810:BCMS,MOD67810,exact,BCMS,WLMT-WSI,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67817:BCMS,MOD67817,exact,BCMS,"ASY,BUSWAY,250A,EF,COMM,DOOR,IRW",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67821-BK00:BCMS,MOD67821-BK00,exact,BCMS,DEADFRONT EATON,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67821-WH00:BCMS,MOD67821-WH00,exact,BCMS,DEADFRONT EATON,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67822-BK00:BCMS,MOD67822-BK00,exact,BCMS,"RPP,DOOR,84P,WSC",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67822-WH00:BCMS,MOD67822-WH00,exact,BCMS,"RPP,DOOR,84P,WSC",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67823-BK00:BCMS,MOD67823-BK00,exact,BCMS,"PANEL, REAR, HINGED",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67823-WH00:BCMS,MOD67823-WH00,exact,BCMS,"PANEL, REAR, HINGED",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67824-BK00:BCMS,MOD67824-BK00,exact,BCMS,"PANEL, SIDE, HINGED, 24"" DEEP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67824-WH00:BCMS,MOD67824-WH00,exact,BCMS,"PANEL, SIDE, HINGED, 24"" DEEP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67829-01:BCMS,MOD67829-01,exact,BCMS,"ASY,QC, REC PANEL, SINGLE NEMA R2",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67832:BCMS,MOD67832,exact,BCMS,"BRACKET, RH, CTs 42P, EATON",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67833:BCMS,MOD67833,exact,BCMS,"BRACKET, LH, CTs 42P, EATON",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67845:BCMS,MOD67845,exact,BCMS,"ASY, BUS, INPUT/OUTPUT, 1200A,E-STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67846:BCMS,MOD67846,exact,BCMS,"ASY,CKB, 1200A, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67846T:BCMS,MOD67846T,exact,BCMS,"ASY,CKB, 1200A, STS-E, BB, NETA",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67847:BCMS,MOD67847,exact,BCMS,"ASY,SCR W/SNBER,1600A,600VAC,E-STS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67847-10XA:BCMS,MOD67847-10XA,exact,BCMS,"SCR ASY,10XA,600V,STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67847-12XA/ABB/BB:BCMS,MOD67847-12XA/ABB/BB,exact,BCMS,"SCR ASY,12XA,600V,STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67847-12XA/ABB/TT:BCMS,MOD67847-12XA/ABB/TT,exact,BCMS,"SCR ASY,12XA,600V,STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67847-250A:BCMS,MOD67847-250A,exact,BCMS,"SCR ASY,250A,600V,STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67847-400A:BCMS,MOD67847-400A,exact,BCMS,"SCR ASY,400A,600V,STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67847-600A:BCMS,MOD67847-600A,exact,BCMS,"SCR ASY,600A,600V,STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67847-800A:BCMS,MOD67847-800A,exact,BCMS,"SCR ASY,800A,600V,STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67934:BCMS,MOD67934,exact,BCMS,"KIT,KIRK KEY SYNC INTERLOCK",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67935:BCMS,MOD67935,exact,BCMS,"KIT,KIRK KEY SYNC INTERLOCK",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67936:BCMS,MOD67936,exact,BCMS,"KIT,KIRK KEY SYNC INTERLOCK",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD67964:BCMS,MOD67964,exact,BCMS,"MOD,600A,AL,EF,SHRD",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68032:BCMS,MOD68032,exact,BCMS,"MOD,600A,AL,ELBOW,0.5"" BUS",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68033:BCMS,MOD68033,exact,BCMS,"600A,AL,5/8"",SPLICE PACK",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68039:BCMS,MOD68039,exact,BCMS,"PCB56241,PWS20260",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68041:BCMS,MOD68041,exact,BCMS,"MOD,600A,AL,ELBOW,0.63"" BUS",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68047:BCMS,MOD68047,exact,BCMS,"MOD,BUS,600A EL,RAIL KIT,0.63""",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68065-BK00:BCMS,MOD68065-BK00,exact,BCMS,WAVESTAR INFINITY MODULE,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68065-WH00:BCMS,MOD68065-WH00,exact,BCMS,WAVESTAR INFINITY MODULE,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68115:BCMS,MOD68115,exact,BCMS,"KIT,KIRK KEY SYNC INTERLOCK",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68119:BCMS,MOD68119,exact,BCMS,"KIT,KIRK KEY SYNC INTERLOCK",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68188-WH00:BCMS,MOD68188-WH00,exact,BCMS,"MOD, CONTROL BOX ASSY, INFINITY",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68189-BK00:BCMS,MOD68189-BK00,exact,BCMS,"CHS 24 X 24, BTM CND PLT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68190-BK00:BCMS,MOD68190-BK00,exact,BCMS,"CHS 24 X 24, TOP/BTM CND PLT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68190-WH00:BCMS,MOD68190-WH00,exact,BCMS,"CHS 24 X 24, TOP/BTM CND PLT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68192-BK00:BCMS,MOD68192-BK00,exact,BCMS,"PANEL, SIDE, HINGED, 24"" DEEP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68193-BK00:BCMS,MOD68193-BK00,exact,BCMS,"PANEL, REAR, HINGED, 24"" DEEP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68202:BCMS,MOD68202,exact,BCMS,RPP COMPONENT MOUNTING PAN,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68215-BK01:BCMS,MOD68215-BK01,exact,BCMS,"FLRSTD, 60W X 56D X 36H",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68215-WH04:BCMS,MOD68215-WH04,exact,BCMS,"FLRSTD, 60""W X 56""D X 36""H",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD17692:BCMS,MOD17692,contains,BCMS,RPP WAVESTAR COLOR TOUCH DISPLAY,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD17692-BK00:BCMS,MOD17692-BK00,contains,BCMS,RPP WAVESTAR COLOR TOUCH DISPLAY,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD17977:BCMS,MOD17977,contains,BCMS,"TOUCH SCREEN, TEST JIG",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68246:BCMS,MOD68246,exact,BCMS,T5 RETROFIT KIT,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68264:BCMS,MOD68264,exact,BCMS,POWERHUB 2 CABINET 60WX84HX36D,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68265:BCMS,MOD68265,exact,BCMS,"ASSY, PDU FRAME",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68266:BCMS,MOD68266,exact,BCMS,"ASY, XFMR FRAME",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68283-BK00:BCMS,MOD68283-BK00,exact,BCMS,"CHS 24 X 38, TOP ENTRY",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68283-WH00:BCMS,MOD68283-WH00,exact,BCMS,"CHS 24 X 38, TOP ENTRY",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68285:BCMS,MOD68285,exact,BCMS,"(1) J-FRAME CKB,(2) NQ PNB",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68286-BK00:BCMS,MOD68286-BK00,exact,BCMS,DF (1) FIXED CKB (1) NQ PNB,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68286-WH00:BCMS,MOD68286-WH00,exact,BCMS,DF (1) FIXED CKB (1) NQ PNB,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68296:BCMS,MOD68296,exact,BCMS,(1)J-FRAME CKB (1) NQ PNB,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68297:BCMS,MOD68297,exact,BCMS,"KIT, DIST BUSBAR NO OUTPUT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68304:BCMS,MOD68304,exact,BCMS,"2P,2POS,PRI#6-350,SEC#6-350",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68317:BCMS,MOD68317,exact,BCMS,DOOR ASSY MAIN LEFT,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68333:BCMS,MOD68333,exact,BCMS,"DOOR ASSY,MAIN RIGHT",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68340:BCMS,MOD68340,exact,BCMS,"KIT, DOOR POLYCARB COVERS",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68348-BK01:BCMS,MOD68348-BK01,exact,BCMS,"KIT, DEADFRONT SUBFEED J FRAME 3",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68348-WH04:BCMS,MOD68348-WH04,exact,BCMS,"KIT, DEADFRONT SUBFEED J FRAME 3",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68352-BK00:BCMS,MOD68352-BK00,exact,BCMS,"MOD,CTRL BOX ASY,INFINITY,PP2,PP2EX",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68352-WH00:BCMS,MOD68352-WH00,exact,BCMS,"MOD,CTRL BOX ASY,INFINITY,PP2,PP2EX",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68392:BCMS,MOD68392,exact,BCMS,"DOOR, OUTER ASSY",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68396:BCMS,MOD68396,exact,BCMS,(1)PLUG-IN CKB (2) NQ PNB,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68397:BCMS,MOD68397,exact,BCMS,"(1) RELAY, 4 INPUT 26-14 AWG",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68400:BCMS,MOD68400,exact,BCMS,"KIT,UPGRADE,CORESITE1125kVA PH2 PDU",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD18933:BCMS,MOD18933,contains,BCMS,"MODULE,ENCLOSURE W/ CTS PCA16209",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68419:BCMS,MOD68419,exact,BCMS,T5 RETROFIT KIT,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68427-WH00:BCMS,MOD68427-WH00,exact,BCMS,"DOOR,INPUT,SIEMENS LG-FRM",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68441-BK00:BCMS,MOD68441-BK00,exact,BCMS,"ENCLOSURE,MCRPP",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68441-WH00:BCMS,MOD68441-WH00,exact,BCMS,"ENCLOSURE,MCRPP",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68457:BCMS,MOD68457,exact,BCMS,"ASY, BUS, INP/OUTP,1200A,STS-E,TT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68458:BCMS,MOD68458,exact,BCMS,"ASY,CKB, 1200A, STS-E, TT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68458-5S:BCMS,MOD68458-5S,exact,BCMS,"ASY,CKB, 1200A, STS-E, TT",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68458T:BCMS,MOD68458T,exact,BCMS,"ASY,CKB, 1200A, STS-E, TT, NETA",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68465:BCMS,MOD68465,exact,BCMS,"ASY,CT,1200A,STS-E,TT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68484:BCMS,MOD68484,exact,BCMS,* DO NOT USE THIS P/N -> NO COLOR*,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68511:BCMS,MOD68511,exact,BCMS,"SPARE PARTS A,WAVESTAR,208V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68512:BCMS,MOD68512,exact,BCMS,"SPARE PARTS B,WAVESTAR,208V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68513:BCMS,MOD68513,exact,BCMS,"SPARE PARTS C,WAVESTAR,208V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68514:BCMS,MOD68514,exact,BCMS,"SPARE PARTS A,WAVESTAR,415V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68515:BCMS,MOD68515,exact,BCMS,"SPARE PARTS B,WAVESTAR,415V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68516:BCMS,MOD68516,exact,BCMS,"SPARE PARTS C,WAVESTAR,415V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68517:BCMS,MOD68517,exact,BCMS,"SPARE PARTS A,WAVESTAR,450V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68518:BCMS,MOD68518,exact,BCMS,"SPARE PARTS B,WAVESTAR,450V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68519:BCMS,MOD68519,exact,BCMS,"SPARE PARTS C,WAVESTAR,450V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68520:BCMS,MOD68520,exact,BCMS,"SPARE PARTS A,WAVESTAR,480V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68521:BCMS,MOD68521,exact,BCMS,"SPARE PARTS B,WAVESTAR,480V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68522:BCMS,MOD68522,exact,BCMS,"SPARE PARTS C,WAVESTAR,480V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68523:BCMS,MOD68523,exact,BCMS,"SPARE PARTS A,WAVESTAR,600V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68524:BCMS,MOD68524,exact,BCMS,"SPARE PARTS B,WAVESTAR,600V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68525:BCMS,MOD68525,exact,BCMS,"SPARE PARTS C,WAVESTAR,600V, STS-E",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68533:BCMS,MOD68533,exact,BCMS,"KIT,250A,EF,IRW AND PNL",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68534:BCMS,MOD68534,exact,BCMS,"KIT,HPW,HANGER",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68538:BCMS,MOD68538,exact,BCMS,"ENC, SIDECAR, 20X40X80 ASSY",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68539:BCMS,MOD68539,exact,BCMS,"ASY, DF, 12XA, E-STS, TT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68539-(3)IR:BCMS,MOD68539-(3)IR,exact,BCMS,"ASY,DF,12XA,STS-E,TT,(3) IR WIND",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68539-2(IR):BCMS,MOD68539-2(IR),exact,BCMS,"ASY, DF, 12XA, E-STS, TT, 2(IR)",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68539-5S:BCMS,MOD68539-5S,exact,BCMS,"ASY, DF, 12XA, E-STS, TT",,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68539-VISHAY:BCMS,MOD68539-VISHAY,exact,BCMS,"ASY, DF, 12XA, E-STS, TT",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68557-BK01:BCMS,MOD68557-BK01,exact,BCMS,"SIDECAR, PH2 84""X26""X56""",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68558-BK01:BCMS,MOD68558-BK01,exact,BCMS,POWRHUB 2 CABINET 60WX84HX46D,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68565:BCMS,MOD68565,exact,BCMS,"KIT,MAIN BUS 3000A,SG FRAME",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68566:BCMS,MOD68566,exact,BCMS,"BUSBAR,OUT MAIN J H FRAME,B,3000A",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68567:BCMS,MOD68567,exact,BCMS,"BUSBAR,OUT MAIN SG FRAME,A,3000A",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68568:BCMS,MOD68568,exact,BCMS,"BUSBAR,OUT MAIN J H FRAME,C,3000A",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68580:BCMS,MOD68580,exact,BCMS,"KIT,BUS,CB,GE G FRAME",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68586:BCMS,MOD68586,exact,BCMS,"KIT, DEADFRONT SUBFEED SG FRAME,4",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68586-BK01:BCMS,MOD68586-BK01,exact,BCMS,"KIT, DEADFRONT SUBFEED SG FRAME,4",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68586-WH04:BCMS,MOD68586-WH04,exact,BCMS,"KIT, DEADFRONT SUBFEED SG FRAME,4",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68588-BK01:BCMS,MOD68588-BK01,exact,BCMS,POWRHUB 2 CABINET 60WX84HX46D,,Obsolete,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68596-BK01:BCMS,MOD68596-BK01,exact,BCMS,"FRAME, SIDECAR 84â€Xâ€26â€X56â€ ASSY",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68599:BCMS,MOD68599,exact,BCMS,(2) PLUG-IN CKB (2) NQ PNB,,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68601-11900016:BCMS,MOD68601-11900016,exact,BCMS,"MOD,ELECTRICAL COMP,30KVA,MINI PDU",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD68601-11900018:BCMS,MOD68601-11900018,exact,BCMS,"MOD,ELECTRICAL COMP,30KVA,MINI PDU",,Active,10,,TRUE,,,,,,,,,,,,,,
3,,MOD19654-BK:BCMS,MOD19654-BK,contains,BCMS,PCB11734,,Active,10,,TRUE,,,,,,,,,,,,,,
